Stock Name,Stock Code,Date,Open,Close,High,Low,Volume,Turnover,Amplitude,Change Percent,Change Amount,Turnover Rate
腾讯控股,700,2008-08-08,-16.239,-16.899,-16.239,-17.044,4040748,272365440.0,-4.93,-3.51,-0.573,0.22
腾讯控股,700,2008-08-11,-16.811,-16.734,-16.549,-16.85,2178790,147181440.0,-1.78,0.98,0.165,0.12
腾讯控股,700,2008-08-12,-16.743,-17.209,-16.724,-17.209,3874617,256598208.0,-2.9,-2.84,-0.475,0.22
腾讯控股,700,2008-08-13,-17.403,-17.015,-16.957,-17.423,4496958,292658752.0,-2.71,1.13,0.194,0.25
腾讯控股,700,2008-08-14,-16.724,-17.209,-16.636,-17.374,8339450,545781440.0,-4.34,-1.14,-0.194,0.46
腾讯控股,700,2008-08-15,-17.199,-17.461,-17.131,-17.753,3551638,228675392.0,-3.61,-1.46,-0.252,0.2
腾讯控股,700,2008-08-18,-17.151,-17.015,-17.015,-17.394,2391220,156086800.0,-2.17,2.55,0.446,0.13
腾讯控股,700,2008-08-19,-17.015,-17.18,-16.666,-17.267,2370997,157066944.0,-3.53,-0.97,-0.165,0.13
腾讯控股,700,2008-08-20,-17.559,-17.52,-17.394,-17.626,5091768,322658112.0,-1.35,-1.98,-0.34,0.28
腾讯控股,700,2008-08-21,-17.5,-17.326,-17.248,-17.597,2517293,160872320.0,-1.99,1.11,0.194,0.14
腾讯控股,700,2008-08-25,-16.918,-16.714,-16.695,-17.025,2355007,157537856.0,-1.9,3.53,0.612,0.13
腾讯控股,700,2008-08-26,-16.821,-16.957,-16.821,-17.219,1094243,72103376.0,-2.38,-1.45,-0.243,0.06
腾讯控股,700,2008-08-27,-17.199,-17.335,-16.821,-17.578,2871090,184124880.0,-4.46,-2.23,-0.378,0.16
腾讯控股,700,2008-08-28,-17.229,-17.122,-17.005,-17.345,3155818,205773056.0,-1.96,1.23,0.213,0.18
腾讯控股,700,2008-08-29,-16.918,-16.821,-16.569,-16.918,6272130,419716256.0,-2.04,1.76,0.301,0.35
腾讯控股,700,2008-09-01,-16.821,-16.724,-16.646,-16.986,2949762,197784880.0,-2.02,0.58,0.097,0.16
腾讯控股,700,2008-09-02,-16.724,-16.598,-16.598,-16.947,1981986,133382216.0,-2.09,0.75,0.126,0.11
腾讯控股,700,2008-09-03,-16.821,-16.792,-16.277,-16.821,3435972,235646928.0,-3.28,-1.17,-0.194,0.19
腾讯控股,700,2008-09-04,-17.015,-17.588,-17.015,-17.733,7420250,479261952.0,-4.28,-4.74,-0.796,0.41
腾讯控股,700,2008-09-05,-18.18,-18.248,-18.121,-18.752,12448517,733275712.0,-3.59,-3.75,-0.66,0.69
腾讯控股,700,2008-09-08,-17.636,-17.345,-17.345,-17.694,7020146,441595168.0,-1.91,4.95,0.903,0.39
腾讯控股,700,2008-09-09,-17.51,-17.597,-17.491,-17.879,4375849,274206496.0,-2.24,-1.45,-0.252,0.24
腾讯控股,700,2008-09-10,-17.675,-18.374,-17.675,-18.374,4749843,286790048.0,-3.97,-4.42,-0.777,0.26
腾讯控股,700,2008-09-11,-18.364,-18.665,-18.17,-18.762,6537165,377955168.0,-3.22,-1.58,-0.291,0.36
腾讯控股,700,2008-09-12,-18.568,-18.112,-17.908,-18.568,5820450,346858144.0,-3.54,2.96,0.553,0.32
腾讯控股,700,2008-09-16,-18.471,-18.946,-18.413,-18.946,7077127,408247168.0,-2.94,-4.6,-0.834,0.39
腾讯控股,700,2008-09-17,-18.568,-19.344,-18.277,-19.344,5873123,333535264.0,-5.63,-2.1,-0.398,0.33
腾讯控股,700,2008-09-18,-19.733,-18.762,-18.529,-20.723,12621823,659741824.0,-11.34,3.01,0.582,0.7
腾讯控股,700,2008-09-19,-17.597,-17.986,-17.5,-18.568,13313837,794377472.0,-5.69,4.14,0.776,0.74
腾讯控股,700,2008-09-22,-17.791,-17.782,-17.675,-18.18,6388887,392043360.0,-2.81,1.13,0.204,0.36
腾讯控股,700,2008-09-23,-18.5,-18.665,-17.995,-18.665,4775378,279915808.0,-3.77,-4.97,-0.883,0.27
腾讯控股,700,2008-09-24,-18.568,-18.432,-18.354,-18.888,5058746,295439872.0,-2.86,1.25,0.233,0.28
腾讯控股,700,2008-09-25,-18.422,-18.568,-18.219,-18.694,3148075,184023168.0,-2.58,-0.74,-0.136,0.18
腾讯控股,700,2008-09-26,-18.568,-18.84,-18.568,-19.15,2475952,141116640.0,-3.13,-1.46,-0.272,0.14
腾讯控股,700,2008-09-29,-18.762,-19.276,-18.704,-19.325,6499169,359461920.0,-3.3,-2.31,-0.436,0.36
腾讯控股,700,2008-09-30,-20.121,-19.053,-18.966,-20.237,7164416,383988448.0,-6.59,1.16,0.223,0.4
腾讯控股,700,2008-10-02,-19.539,-19.344,-19.092,-19.539,5147517,278676192.0,-2.35,-1.53,-0.291,0.29
腾讯控股,700,2008-10-03,-19.306,-19.927,-19.15,-19.927,9344351,489608928.0,-4.02,-3.01,-0.583,0.52
腾讯控股,700,2008-10-06,-20.325,-20.49,-20.237,-20.499,8342620,405234176.0,-1.31,-2.83,-0.563,0.46
腾讯控股,700,2008-10-08,-20.994,-21.091,-20.616,-21.179,16916568,774280960.0,-2.75,-2.93,-0.601,0.94
腾讯控股,700,2008-10-09,-21.169,-20.8,-20.742,-21.189,7749900,354966688.0,-2.12,1.38,0.291,0.43
腾讯控股,700,2008-10-10,-21.635,-21.072,-20.8,-21.751,13091599,569162048.0,-4.57,-1.31,-0.272,0.73
腾讯控股,700,2008-10-13,-20.286,-19.898,-19.801,-21.072,5386834,266143632.0,-6.03,5.57,1.174,0.3
腾讯控股,700,2008-10-14,-19.15,-19.344,-18.898,-19.558,10318864,566988480.0,-3.32,2.78,0.554,0.57
腾讯控股,700,2008-10-15,-19.344,-19.733,-19.16,-19.898,3965473,211887520.0,-3.82,-2.01,-0.389,0.22
腾讯控股,700,2008-10-16,-20.315,-19.509,-19.509,-20.315,8346549,429459072.0,-4.08,1.14,0.224,0.46
腾讯控股,700,2008-10-17,-19.053,-20.169,-18.898,-20.199,7842834,411924128.0,-6.67,-3.38,-0.66,0.44
腾讯控股,700,2008-10-20,-20.16,-19.374,-19.15,-20.16,4254364,227732000.0,-5.01,3.94,0.795,0.24
腾讯控股,700,2008-10-21,-19.5,-19.471,-19.053,-20.014,5456149,287725824.0,-4.96,-0.5,-0.097,0.3
腾讯控股,700,2008-10-22,-19.577,-20.344,-19.5,-20.344,4819400,243006336.0,-4.33,-4.48,-0.873,0.27
腾讯控股,700,2008-10-23,-20.694,-20.47,-19.927,-20.8,4448500,215652240.0,-4.29,-0.62,-0.126,0.25
腾讯控股,700,2008-10-24,-20.859,-21.295,-20.635,-21.392,8843393,399684256.0,-3.7,-4.03,-0.825,0.49
腾讯控股,700,2008-10-27,-21.324,-22.45,-21.189,-22.984,8613570,338041344.0,-8.43,-5.42,-1.155,0.48
腾讯控股,700,2008-10-28,-22.062,-21.276,-20.956,-22.373,13230375,552267200.0,-6.31,5.23,1.174,0.74
腾讯控股,700,2008-10-29,-21.091,-20.305,-20.218,-21.091,10967040,523866784.0,-4.1,4.56,0.971,0.61
腾讯控股,700,2008-10-30,-19.441,-19.597,-19.441,-19.878,9095225,476525056.0,-2.15,3.49,0.708,0.51
腾讯控股,700,2008-10-31,-19.364,-19.15,-19.15,-19.704,7647112,409484736.0,-2.83,2.28,0.447,0.43
腾讯控股,700,2008-11-03,-18.529,-19.073,-18.529,-19.344,4590650,256105120.0,-4.26,0.4,0.077,0.26
腾讯控股,700,2008-11-04,-19.15,-19.674,-19.15,-19.839,3162800,165549648.0,-3.61,-3.15,-0.601,0.18
腾讯控股,700,2008-11-05,-19.344,-19.636,-19.15,-19.83,4733617,252588240.0,-3.46,0.19,0.038,0.26
腾讯控股,700,2008-11-06,-20.15,-20.461,-20.101,-20.461,2842030,140319536.0,-1.83,-4.2,-0.825,0.16
腾讯控股,700,2008-11-07,-20.897,-19.733,-19.616,-20.897,3994600,203605344.0,-6.26,3.56,0.728,0.22
腾讯控股,700,2008-11-10,-19.17,-19.247,-18.733,-19.548,3864400,212653728.0,-4.13,2.46,0.486,0.22
腾讯控股,700,2008-11-11,-19.344,-19.907,-19.344,-19.927,6045700,316193888.0,-3.03,-3.43,-0.66,0.34
腾讯控股,700,2008-11-12,-19.441,-19.927,-19.247,-20.296,4795971,241698864.0,-5.27,-0.1,-0.02,0.27
腾讯控股,700,2008-11-13,-20.315,-20.664,-20.315,-20.771,9422400,446319168.0,-2.29,-3.7,-0.737,0.52
腾讯控股,700,2008-11-14,-20.315,-20.092,-19.956,-20.509,4288563,214122784.0,-2.68,2.77,0.572,0.24
腾讯控股,700,2008-11-17,-20.315,-20.14,-20.121,-20.49,4371814,215030864.0,-1.84,-0.24,-0.048,0.24
腾讯控股,700,2008-11-18,-20.383,-20.664,-20.364,-21.072,6902542,323447264.0,-3.52,-2.6,-0.524,0.38
腾讯控股,700,2008-11-19,-20.519,-21.091,-20.509,-21.091,6835915,314422528.0,-2.82,-2.07,-0.427,0.38
腾讯控股,700,2008-11-20,-21.528,-21.955,-21.46,-22.004,13252479,550650560.0,-2.58,-4.1,-0.864,0.74
腾讯控股,700,2008-11-21,-22.12,-22.062,-21.48,-22.285,13378708,535513888.0,-3.67,-0.49,-0.107,0.74
腾讯控股,700,2008-11-24,-22.072,-22.052,-21.936,-22.159,10046797,402459808.0,-1.01,0.05,0.01,0.56
腾讯控股,700,2008-11-25,-21.674,-21.771,-21.227,-21.771,9504145,408974784.0,-2.47,1.27,0.281,0.53
腾讯控股,700,2008-11-26,-21.868,-22.256,-21.771,-22.392,10777687,428799008.0,-2.85,-2.23,-0.485,0.6
腾讯控股,700,2008-11-27,-21.868,-21.693,-21.645,-22.043,11726501,480159136.0,-1.79,2.53,0.563,0.65
腾讯控股,700,2008-11-28,-21.441,-21.577,-21.383,-21.577,10090793,432635744.0,-0.89,0.53,0.116,0.56
腾讯控股,700,2008-12-01,-21.577,-21.383,-21.227,-21.771,4584156,198398608.0,-2.52,0.9,0.194,0.26
腾讯控股,700,2008-12-02,-21.713,-21.48,-21.237,-21.771,4733000,203880640.0,-2.5,-0.45,-0.097,0.26
腾讯控股,700,2008-12-03,-21.402,-21.091,-20.907,-21.402,6702089,301741888.0,-2.3,1.81,0.389,0.37
腾讯控股,700,2008-12-04,-20.839,-21.402,-20.81,-21.538,3502329,156474320.0,-3.45,-1.47,-0.311,0.19
腾讯控股,700,2008-12-05,-21.14,-21.286,-21.091,-21.286,3203916,142392112.0,-0.91,0.54,0.116,0.18
腾讯控股,700,2008-12-08,-21.024,-20.509,-20.315,-21.024,8115346,387751104.0,-3.33,3.65,0.777,0.45
腾讯控股,700,2008-12-09,-20.325,-20.373,-20.024,-20.412,8614094,425892224.0,-1.89,0.66,0.136,0.48
腾讯控股,700,2008-12-10,-20.373,-20.121,-20.024,-20.373,7315830,363456512.0,-1.71,1.24,0.252,0.41
腾讯控股,700,2008-12-11,-20.131,-20.48,-20.131,-21.004,7879401,370147936.0,-4.34,-1.78,-0.359,0.44
腾讯控股,700,2008-12-12,-20.47,-20.752,-20.47,-20.917,4956162,231541584.0,-2.18,-1.33,-0.272,0.28
腾讯控股,700,2008-12-15,-20.111,-20.703,-20.092,-20.761,5588120,272082976.0,-3.22,0.24,0.049,0.31
腾讯控股,700,2008-12-16,-20.529,-20.412,-20.247,-20.703,5034380,243701264.0,-2.2,1.41,0.291,0.28
腾讯控股,700,2008-12-17,-20.082,-19.771,-19.665,-20.121,12403693,632878400.0,-2.23,3.14,0.641,0.69
腾讯控股,700,2008-12-18,-19.704,-19.878,-19.539,-19.995,3564573,183650704.0,-2.31,-0.54,-0.107,0.2
腾讯控股,700,2008-12-19,-19.791,-19.927,-19.742,-20.237,3543400,180660752.0,-2.49,-0.25,-0.049,0.2
腾讯控股,700,2008-12-22,-19.733,-20.315,-19.626,-20.344,2717249,136102848.0,-3.6,-1.95,-0.388,0.15
腾讯控股,700,2008-12-23,-20.325,-20.412,-20.325,-20.49,2766982,133903920.0,-0.81,-0.48,-0.097,0.15
腾讯控股,700,2008-12-24,-20.839,-20.15,-19.966,-20.839,1150600,56230080.0,-4.28,1.28,0.262,0.06
腾讯控股,700,2008-12-29,-20.199,-20.034,-19.995,-20.684,4022772,200115632.0,-3.42,0.58,0.116,0.22
腾讯控股,700,2008-12-30,-19.869,-20.218,-19.869,-20.315,4085508,203816416.0,-2.23,-0.92,-0.184,0.23
腾讯控股,700,2008-12-31,-20.024,-20.121,-19.966,-20.305,1929741,96342504.0,-1.68,0.48,0.097,0.11
腾讯控股,700,2009-01-02,-20.121,-19.733,-19.636,-20.121,3377421,174556240.0,-2.41,1.93,0.388,0.19
腾讯控股,700,2009-01-05,-19.713,-19.655,-19.441,-19.839,3256303,170661520.0,-2.02,0.4,0.078,0.18
腾讯控股,700,2009-01-06,-19.771,-19.936,-19.762,-20.053,5936907,303429504.0,-1.48,-1.43,-0.281,0.33
腾讯控股,700,2009-01-07,-19.636,-20.315,-19.636,-20.315,9145871,459846464.0,-3.41,-1.9,-0.379,0.51
腾讯控股,700,2009-01-08,-20.412,-20.936,-20.412,-21.266,16662808,753417984.0,-4.2,-3.06,-0.621,0.93
腾讯控股,700,2009-01-09,-21.072,-21.48,-20.975,-21.625,11304440,491523360.0,-3.1,-2.6,-0.544,0.63
腾讯控股,700,2009-01-12,-21.286,-21.091,-21.004,-21.344,6902279,310104800.0,-1.58,1.81,0.389,0.38
腾讯控股,700,2009-01-13,-21.46,-21.295,-21.101,-21.46,4526600,199077904.0,-1.7,-0.97,-0.204,0.25
腾讯控股,700,2009-01-14,-21.295,-21.247,-21.15,-21.46,3838103,168244400.0,-1.46,0.23,0.048,0.21
腾讯控股,700,2009-01-15,-21.625,-21.713,-21.557,-21.781,7676721,322178016.0,-1.05,-2.19,-0.466,0.43
腾讯控股,700,2009-01-16,-21.48,-21.509,-21.324,-21.713,4089434,175262208.0,-1.79,0.94,0.204,0.23
腾讯控股,700,2009-01-19,-21.674,-21.189,-21.121,-21.674,3334231,147626608.0,-2.57,1.49,0.32,0.19
腾讯控股,700,2009-01-20,-21.441,-21.111,-21.072,-21.548,2233300,99232336.0,-2.25,0.37,0.078,0.12
腾讯控股,700,2009-01-21,-21.169,-20.859,-20.723,-21.324,4539105,208276560.0,-2.85,1.19,0.252,0.25
腾讯控股,700,2009-01-22,-20.859,-20.907,-20.761,-21.033,2057515,94563352.0,-1.3,-0.23,-0.048,0.11
腾讯控股,700,2009-01-23,-21.091,-21.237,-21.033,-21.305,2228624,99071200.0,-1.3,-1.58,-0.33,0.12
腾讯控股,700,2009-01-29,-20.596,-20.606,-20.538,-20.82,7683043,364907328.0,-1.33,2.97,0.631,0.43
腾讯控股,700,2009-01-30,-20.713,-20.431,-20.422,-20.742,5068840,241677696.0,-1.55,0.85,0.175,0.28
腾讯控股,700,2009-02-02,-20.431,-20.694,-20.431,-20.791,5920430,282144064.0,-1.76,-1.29,-0.263,0.33
腾讯控股,700,2009-02-03,-20.548,-20.771,-20.548,-20.82,2138013,100259592.0,-1.31,-0.37,-0.077,0.12
腾讯控股,700,2009-02-04,-20.606,-20.936,-20.529,-21.024,2198800,101496472.0,-2.38,-0.79,-0.165,0.12
腾讯控股,700,2009-02-05,-20.897,-21.324,-20.859,-21.383,8438869,375020128.0,-2.5,-1.85,-0.388,0.47
腾讯控股,700,2009-02-06,-21.169,-20.926,-20.548,-21.169,3962149,179464688.0,-2.91,1.87,0.398,0.22
腾讯控股,700,2009-02-09,-20.626,-21.072,-20.626,-21.072,4084013,187738464.0,-2.13,-0.7,-0.146,0.23
腾讯控股,700,2009-02-10,-20.965,-20.703,-20.684,-21.043,5643150,263717168.0,-1.7,1.75,0.369,0.31
腾讯控股,700,2009-02-11,-20.752,-20.49,-20.276,-20.8,6081839,290360480.0,-2.53,1.03,0.213,0.34
腾讯控股,700,2009-02-12,-20.441,-20.519,-19.966,-20.548,5421075,266561504.0,-2.84,-0.14,-0.029,0.3
腾讯控股,700,2009-02-13,-20.519,-20.373,-20.276,-20.519,2887851,140577808.0,-1.18,0.71,0.146,0.16
腾讯控股,700,2009-02-16,-20.101,-20.451,-20.101,-20.519,1579779,76747832.0,-2.05,-0.38,-0.078,0.09
腾讯控股,700,2009-02-17,-20.742,-20.946,-20.684,-20.956,2921659,135480640.0,-1.33,-2.42,-0.495,0.16
腾讯控股,700,2009-02-18,-20.509,-20.878,-20.509,-21.024,2127767,98057136.0,-2.46,0.32,0.068,0.12
腾讯控股,700,2009-02-19,-20.878,-20.674,-20.626,-20.907,2086131,97669712.0,-1.35,0.98,0.204,0.12
腾讯控股,700,2009-02-20,-21.014,-20.965,-20.781,-21.024,1885412,86504512.0,-1.18,-1.41,-0.291,0.1
腾讯控股,700,2009-02-23,-20.81,-20.771,-20.703,-21.062,3213422,147135552.0,-1.71,0.93,0.194,0.18
腾讯控股,700,2009-02-24,-20.82,-21.091,-20.82,-21.179,3399184,153214976.0,-1.73,-1.54,-0.32,0.19
腾讯控股,700,2009-02-25,-20.888,-20.994,-20.888,-21.13,4075959,184956128.0,-1.15,0.46,0.097,0.23
腾讯控股,700,2009-02-26,-20.956,-21.014,-20.897,-21.14,3944731,178267680.0,-1.16,-0.1,-0.02,0.22
腾讯控股,700,2009-02-27,-21.024,-21.101,-20.839,-21.101,2190665,100013000.0,-1.25,-0.41,-0.087,0.12
腾讯控股,700,2009-03-02,-21.334,-21.256,-21.13,-21.383,2587077,114300624.0,-1.2,-0.73,-0.155,0.14
腾讯控股,700,2009-03-03,-20.325,-21.247,-20.325,-21.286,3397324,152481888.0,-4.52,0.04,0.009,0.19
腾讯控股,700,2009-03-04,-21.392,-20.994,-20.81,-21.392,3746523,170928448.0,-2.74,1.19,0.253,0.21
腾讯控股,700,2009-03-05,-20.732,-20.626,-20.47,-20.975,6778047,319150656.0,-2.41,1.75,0.368,0.38
腾讯控股,700,2009-03-06,-20.703,-20.8,-20.315,-20.8,5670959,269290304.0,-2.35,-0.84,-0.174,0.32
腾讯控股,700,2009-03-09,-20.548,-20.655,-20.393,-20.684,5300598,253639488.0,-1.4,0.7,0.145,0.29
腾讯控股,700,2009-03-10,-20.655,-20.703,-20.606,-20.849,5253760,245813504.0,-1.18,-0.23,-0.048,0.29
腾讯控股,700,2009-03-11,-20.596,-20.499,-20.286,-20.596,6352871,308779840.0,-1.5,0.99,0.204,0.35
腾讯控股,700,2009-03-12,-20.49,-20.276,-20.218,-20.49,3767456,185190480.0,-1.33,1.09,0.223,0.21
腾讯控股,700,2009-03-13,-20.218,-19.81,-19.742,-20.237,4378200,224129968.0,-2.44,2.3,0.466,0.24
腾讯控股,700,2009-03-16,-19.694,-19.267,-19.189,-19.694,6459467,347002016.0,-2.55,2.74,0.543,0.36
腾讯控股,700,2009-03-17,-19.383,-19.587,-19.383,-19.83,5350744,279697152.0,-2.32,-1.66,-0.32,0.3
腾讯控股,700,2009-03-18,-19.344,-19.733,-19.344,-19.888,3800676,199712768.0,-2.78,-0.75,-0.146,0.21
腾讯控股,700,2009-03-19,-19.344,-19.5,-19.063,-19.655,9673504,516193376.0,-3.0,1.18,0.233,0.54
腾讯控股,700,2009-03-20,-19.5,-19.577,-19.344,-19.801,3908513,208613408.0,-2.34,-0.39,-0.077,0.22
腾讯控股,700,2009-03-23,-19.529,-19.014,-18.898,-19.529,5949701,329762048.0,-3.22,2.88,0.563,0.33
腾讯控股,700,2009-03-24,-18.568,-18.461,-18.335,-18.83,8004071,464521312.0,-2.6,2.91,0.553,0.45
腾讯控股,700,2009-03-25,-18.956,-19.111,-18.51,-19.141,6138304,345782656.0,-3.42,-3.52,-0.65,0.34
腾讯控股,700,2009-03-26,-19.092,-19.053,-18.869,-19.199,5529815,306783424.0,-1.73,0.3,0.058,0.31
腾讯控股,700,2009-03-27,-18.82,-18.704,-18.675,-19.383,6536293,369474016.0,-3.72,1.83,0.349,0.36
腾讯控股,700,2009-03-30,-18.762,-18.665,-18.209,-18.917,4990665,289437856.0,-3.79,0.21,0.039,0.28
腾讯控股,700,2009-03-31,-18.607,-18.684,-18.413,-18.733,5808856,335872576.0,-1.71,-0.1,-0.019,0.32
腾讯控股,700,2009-04-01,-18.549,-18.432,-18.18,-18.684,4485893,264779360.0,-2.7,1.35,0.252,0.25
腾讯控股,700,2009-04-02,-18.374,-18.121,-18.024,-18.374,4406000,265576800.0,-1.9,1.69,0.311,0.24
腾讯控股,700,2009-04-03,-18.063,-18.286,-18.015,-18.529,3718137,219754208.0,-2.84,-0.91,-0.165,0.21
腾讯控股,700,2009-04-06,-18.083,-17.84,-17.83,-18.267,3752448,228963776.0,-2.39,2.44,0.446,0.21
腾讯控股,700,2009-04-07,-17.791,-17.626,-17.617,-18.083,4976068,308883776.0,-2.61,1.2,0.214,0.28
腾讯控股,700,2009-04-08,-17.626,-17.879,-17.626,-18.413,4876983,296009248.0,-4.46,-1.44,-0.253,0.27
腾讯控股,700,2009-04-09,-17.879,-17.83,-17.743,-17.986,3480493,213907856.0,-1.36,0.27,0.049,0.19
腾讯控股,700,2009-04-14,-17.986,-17.84,-17.782,-18.16,4354214,267148960.0,-2.12,-0.06,-0.01,0.24
腾讯控股,700,2009-04-15,-17.908,-17.879,-17.84,-18.083,4528530,277141184.0,-1.36,-0.22,-0.039,0.25
腾讯控股,700,2009-04-16,-17.743,-17.345,-17.306,-17.85,4816993,304261408.0,-3.04,2.99,0.534,0.27
腾讯控股,700,2009-04-17,-16.831,-17.054,-16.831,-17.209,5720079,378636832.0,-2.18,1.68,0.291,0.32
腾讯控股,700,2009-04-20,-17.17,-17.423,-17.17,-17.559,4124317,267082448.0,-2.28,-2.16,-0.369,0.23
腾讯控股,700,2009-04-21,-18.083,-17.403,-17.316,-18.083,3700405,231548304.0,-4.4,0.11,0.02,0.21
腾讯控股,700,2009-04-22,-17.306,-17.559,-16.937,-17.927,5750422,364956640.0,-5.69,-0.9,-0.156,0.32
腾讯控股,700,2009-04-23,-17.442,-17.267,-17.209,-17.626,2559498,164242320.0,-2.37,1.66,0.292,0.14
腾讯控股,700,2009-04-24,-17.015,-17.025,-17.015,-17.355,2214632,144501408.0,-1.97,1.4,0.242,0.12
腾讯控股,700,2009-04-27,-17.209,-17.141,-16.996,-17.5,2991700,194084144.0,-2.96,-0.68,-0.116,0.17
腾讯控股,700,2009-04-28,-17.17,-17.18,-16.724,-17.403,4659934,304973216.0,-3.96,-0.23,-0.039,0.26
腾讯控股,700,2009-04-29,-17.306,-16.84,-16.792,-17.306,3206467,211602768.0,-2.99,1.98,0.34,0.18
腾讯控股,700,2009-04-30,-16.627,-16.433,-16.239,-16.685,4365251,303141888.0,-2.65,2.42,0.407,0.24
腾讯控股,700,2009-05-04,-16.122,-15.423,-15.268,-16.219,8373933,617735168.0,-5.79,6.15,1.01,0.46
腾讯控股,700,2009-05-05,-15.423,-15.501,-15.268,-15.714,6722073,498905344.0,-2.89,-0.51,-0.078,0.37
腾讯控股,700,2009-05-06,-15.918,-15.481,-15.394,-16.006,5514790,403075232.0,-3.95,0.13,0.02,0.31
腾讯控股,700,2009-05-07,-15.472,-15.414,-15.394,-15.976,5234081,382508192.0,-3.76,0.43,0.067,0.29
腾讯控股,700,2009-05-08,-15.782,-15.491,-15.2,-15.928,3883425,285010880.0,-4.72,-0.5,-0.077,0.22
腾讯控股,700,2009-05-11,-15.879,-15.918,-15.491,-16.171,3557096,255611328.0,-4.39,-2.76,-0.427,0.2
腾讯控股,700,2009-05-12,-16.306,-15.928,-15.685,-16.306,4885606,346750176.0,-3.9,-0.06,-0.01,0.27
腾讯控股,700,2009-05-13,-15.841,-15.627,-15.384,-15.957,2675893,195313856.0,-3.6,1.89,0.301,0.15
腾讯控股,700,2009-05-14,-14.851,-14.239,-13.841,-15.084,8711555,686504576.0,-7.95,8.88,1.388,0.48
腾讯控股,700,2009-05-15,-13.744,-14.317,-13.618,-14.637,10141559,808586944.0,-7.16,-0.55,-0.078,0.56
腾讯控股,700,2009-05-18,-14.754,-14.132,-14.074,-14.754,4420813,352131136.0,-4.75,1.29,0.185,0.25
腾讯控股,700,2009-05-19,-13.938,-14.346,-13.88,-14.394,4219242,339582368.0,-3.64,-1.51,-0.214,0.23
腾讯控股,700,2009-05-20,-14.569,-14.336,-13.899,-14.569,3823279,305254944.0,-4.67,0.07,0.01,0.21
腾讯控股,700,2009-05-21,-14.433,-14.229,-14.171,-14.433,1776795,141197536.0,-1.83,0.75,0.107,0.1
腾讯控股,700,2009-05-22,-14.229,-14.637,-14.123,-14.715,3012967,237368128.0,-4.16,-2.87,-0.408,0.17
腾讯控股,700,2009-05-25,-14.589,-14.569,-14.414,-14.695,1994390,156338432.0,-1.92,0.46,0.068,0.11
腾讯控股,700,2009-05-26,-14.676,-14.938,-14.647,-15.297,3344924,256562480.0,-4.46,-2.53,-0.369,0.19
腾讯控股,700,2009-05-27,-14.821,-14.094,-13.899,-14.851,6377190,505687328.0,-6.37,5.65,0.844,0.35
腾讯控股,700,2009-05-29,-13.938,-12.987,-12.793,-14.132,8165692,698369408.0,-9.5,7.85,1.107,0.45
腾讯控股,700,2009-06-01,-13.317,-13.142,-13.123,-13.521,4875741,413271872.0,-3.06,-1.19,-0.155,0.27
腾讯控股,700,2009-06-02,-12.774,-13.395,-12.657,-13.492,5850774,503721184.0,-6.35,-1.93,-0.253,0.32
腾讯控股,700,2009-06-03,-13.162,-12.492,-12.346,-13.201,5062405,446439840.0,-6.38,6.74,0.903,0.28
腾讯控股,700,2009-06-04,-12.094,-12.308,-12.094,-12.667,5851295,523020192.0,-4.59,1.47,0.184,0.32
腾讯控股,700,2009-06-05,-11.803,-12.104,-11.803,-12.298,7635454,690827456.0,-4.02,1.66,0.204,0.42
腾讯控股,700,2009-06-08,-12.094,-12.366,-11.919,-12.638,2888660,259535104.0,-5.94,-2.16,-0.262,0.16
腾讯控股,700,2009-06-09,-12.366,-13.123,-12.288,-13.647,4999673,434279584.0,-10.99,-6.12,-0.757,0.28
腾讯控股,700,2009-06-10,-13.104,-12.424,-12.298,-13.104,4549707,400267264.0,-6.14,5.33,0.699,0.25
腾讯控股,700,2009-06-11,-12.104,-12.23,-12.104,-12.463,4828811,433392320.0,-2.89,1.56,0.194,0.27
腾讯控股,700,2009-06-12,-12.007,-12.327,-12.007,-12.511,1836360,164554240.0,-4.12,-0.79,-0.097,0.1
腾讯控股,700,2009-06-15,-12.56,-12.444,-12.259,-12.56,3423426,305990240.0,-2.44,-0.95,-0.117,0.19
腾讯控股,700,2009-06-16,-12.744,-12.414,-12.23,-12.89,5119535,451341376.0,-5.3,0.24,0.03,0.28
腾讯控股,700,2009-06-17,-12.579,-12.832,-12.444,-12.861,3950660,346452512.0,-3.36,-3.37,-0.418,0.22
腾讯控股,700,2009-06-18,-12.832,-13.133,-12.832,-13.356,6153314,526529600.0,-4.08,-2.35,-0.301,0.34
腾讯控股,700,2009-06-19,-13.269,-12.191,-12.133,-13.356,4161855,360607264.0,-9.31,7.17,0.942,0.23
腾讯控股,700,2009-06-22,-12.094,-12.502,-11.725,-12.618,4707825,428323808.0,-7.33,-2.55,-0.311,0.26
腾讯控股,700,2009-06-23,-13.065,-13.22,-12.987,-13.278,8195523,701434112.0,-2.33,-5.74,-0.718,0.45
腾讯控股,700,2009-06-24,-13.171,-12.279,-12.055,-13.22,6539034,579150848.0,-8.81,7.12,0.941,0.36
腾讯控股,700,2009-06-25,-11.978,-11.745,-11.609,-12.094,4131356,380410976.0,-3.95,4.35,0.534,0.23
腾讯控股,700,2009-06-26,-11.657,-11.706,-11.512,-11.89,2532119,235315072.0,-3.22,0.33,0.039,0.14
